  x,y,z,rho,u,v,w,p
    -0.054000,      0.915652,      0.100000,      0.735998,    310.910309,     21.163128,      0.000000,  53613.671875
    -0.036012,      0.916533,      0.100000,      0.733153,    312.434326,     16.200455,      0.000000,  53331.121094
    -0.018008,      0.917068,      0.100000,      0.730046,    313.979797,     11.645255,      0.000000,  53021.171875
     0.000000,      0.917241,      0.100000,      0.726704,    315.541443,      7.632979,      0.000000,  52686.601562
     0.017670,      0.917411,      0.100000,      0.723197,    317.101868,      4.197723,      0.000000,  52334.953125
     0.037110,      0.917601,      0.100000,      0.719608,    318.622803,      1.425311,      0.000000,  51974.460938
     0.058490,      0.917811,      0.100000,      0.716051,    320.042480,     -0.481220,      0.000000,  51617.027344
     0.082010,      0.918051,      0.100000,      0.712695,    321.294708,     -1.429123,      0.000000,  51279.859375
     0.107880,      0.918301,      0.100000,      0.709710,    322.337463,     -1.486639,      0.000000,  50979.968750
     0.136340,      0.918581,      0.100000,      0.707213,    323.171600,     -0.875594,      0.000000,  50727.910156
     0.167640,      0.918891,      0.100000,      0.705235,    323.839020,      0.084189,      0.000000,  50524.132812
     0.202080,      0.919221,      0.100000,      0.703752,    324.408447,      1.047232,      0.000000,  50361.667969
     0.239950,      0.919601,      0.100000,      0.702779,    324.952393,      1.706467,      0.000000,  50236.347656
     0.281620,      0.920001,      0.100000,      0.702311,    325.322479,      1.996691,      0.000000,  50164.890625
    -0.924138,     -0.239970,      0.100000,      0.752566,      0.220840,    309.828491,      0.000000,  54497.835938
    -0.924138,     -0.202090,      0.100000,      0.752765,      0.334892,    309.718231,      0.000000,  54518.109375
    -0.924138,     -0.167650,      0.100000,      0.753187,      0.526034,    309.492737,      0.000000,  54561.035156
    -0.924138,     -0.136340,      0.100000,      0.753868,      0.775260,    309.140381,      0.000000,  54630.316406
    -0.924138,     -0.107880,      0.100000,      0.754839,      1.120499,    308.645996,      0.000000,  54729.121094
    -0.924138,     -0.082010,      0.100000,      0.756138,      1.610392,    307.990631,      0.000000,  54861.578125
    -0.924138,     -0.058490,      0.100000,      0.757813,      2.301385,    307.153809,      0.000000,  55032.632812
    -0.924138,     -0.037110,      0.100000,      0.759913,      3.258415,    306.118805,      0.000000,  55247.347656
    -0.924138,     -0.017670,      0.100000,      0.762468,      4.569850,    304.883911,      0.000000,  55509.320312
    -0.924138,      0.000000,      0.100000,      0.765439,      6.408395,    303.471649,      0.000000,  55815.148438
    -0.923963,      0.018143,      0.100000,      0.768712,      8.925440,    301.934662,      0.000000,  56153.585938
    -0.923425,      0.036282,      0.100000,      0.772108,     12.179094,    300.351807,      0.000000,  56506.976562
    -0.922537,      0.054406,      0.100000,      0.775384,     16.188257,    298.814331,      0.000000,  56850.484375
    -0.921289,      0.072509,      0.100000,      0.778260,     20.904896,    297.409698,      0.000000,  57155.195312
    -0.919686,      0.090582,      0.100000,      0.780482,     26.222269,    296.198334,      0.000000,  57394.648438
    -0.917731,      0.108622,      0.100000,      0.781889,     31.998716,    295.197052,      0.000000,  57551.539062
    -0.915425,      0.126617,      0.100000,      0.782448,     38.086544,    294.377167,      0.000000,  57621.898438
    -0.912761,      0.144565,      0.100000,      0.782251,     44.353134,    293.675751,      0.000000,  57614.617188
    -0.909748,      0.162463,      0.100000,      0.781474,     50.689507,    293.014069,      0.000000,  57547.710938
    -0.906384,      0.180289,      0.100000,      0.780333,     57.016361,    292.315155,      0.000000,  57442.992188
    -0.902668,      0.198053,      0.100000,      0.779025,     63.279457,    291.517181,      0.000000,  57320.976562
    -0.898606,      0.215740,      0.100000,      0.777712,     69.442833,    290.578033,      0.000000,  57198.023438
    -0.894196,      0.233335,      0.100000,      0.776500,     75.489601,    289.474274,      0.000000,  57085.183594
    -0.889443,      0.250847,      0.100000,      0.775449,     81.415718,    288.197357,      0.000000,  56988.691406
    -0.884344,      0.268261,      0.100000,      0.774580,     87.225510,    286.748993,      0.000000,  56910.722656
    -0.878911,      0.285575,      0.100000,      0.773890,     92.929932,    285.136475,      0.000000,  56850.871094
    -0.873132,      0.302774,      0.100000,      0.773356,     98.543495,    283.369873,      0.000000,  56807.070312
    -0.867016,      0.319860,      0.100000,      0.772951,    104.080696,    281.459869,      0.000000,  56776.371094
    -0.860567,      0.336822,      0.100000,      0.772643,    109.553780,    279.416595,      0.000000,  56755.621094
    -0.853791,      0.353651,      0.100000,      0.772403,    114.973640,    277.248260,      0.000000,  56741.820312
    -0.846685,      0.370348,      0.100000,      0.772205,    120.348091,    274.961395,      0.000000,  56732.484375
    -0.839246,      0.386900,      0.100000,      0.772032,    125.680954,    272.561127,      0.000000,  56725.578125
    -0.831493,      0.403304,      0.100000,      0.771868,    130.974228,    270.050903,      0.000000,  56719.714844
    -0.823417,      0.419549,      0.100000,      0.771705,    136.228683,    267.432770,      0.000000,  56713.992188
    -0.815017,      0.435639,      0.100000,      0.771537,    141.441574,    264.709442,      0.000000,  56707.757812
    -0.806310,      0.451554,      0.100000,      0.771361,    146.609421,    261.882629,      0.000000,  56700.753906
    -0.797284,      0.467300,      0.100000,      0.771177,    151.727905,    258.954071,      0.000000,  56692.835938
    -0.787956,      0.482862,      0.100000,      0.770985,    156.791763,    255.925201,      0.000000,  56684.203125
    -0.778325,      0.498239,      0.100000,      0.770790,    161.797211,    252.796219,      0.000000,  56675.164062
    -0.768395,      0.513425,      0.100000,      0.770594,    166.740356,    249.567902,      0.000000,  56666.078125
    -0.758163,      0.528412,      0.100000,      0.770401,    171.617416,    246.241638,      0.000000,  56657.226562
    -0.747644,      0.543198,      0.100000,      0.770212,    176.425034,    242.819016,      0.000000,  56648.878906
    -0.736835,      0.557770,      0.100000,      0.770030,    181.161301,    239.301437,      0.000000,  56641.171875
    -0.725742,      0.572128,      0.100000,      0.769854,    185.824615,    235.690689,      0.000000,  56634.035156
    -0.714369,      0.586263,      0.100000,      0.769683,    190.413620,    231.988770,      0.000000,  56627.316406
    -0.702721,      0.600181,      0.100000,      0.769515,    194.926254,    228.197861,      0.000000,  56620.972656
    -0.690803,      0.613859,      0.100000,      0.769349,    199.361740,    224.319550,      0.000000,  56614.867188
    -0.678614,      0.627305,      0.100000,      0.769185,    203.719254,    220.355026,      0.000000,  56608.890625
    -0.666165,      0.640510,      0.100000,      0.769022,    207.996490,    216.306732,      0.000000,  56602.976562
    -0.653468,      0.653468,      0.100000,      0.768859,    212.192764,    212.175873,      0.000000,  56597.109375
    -0.640510,      0.666165,      0.100000,      0.768696,    216.308121,    207.963120,      0.000000,  56591.171875
    -0.627305,      0.678614,      0.100000,      0.768530,    220.341110,    203.670456,      0.000000,  56584.996094
    -0.613859,      0.690803,      0.100000,      0.768362,    224.289368,    199.300690,      0.000000,  56578.539062
    -0.600181,      0.702721,      0.100000,      0.768191,    228.152161,    194.855103,      0.000000,  56571.746094
    -0.586263,      0.714369,      0.100000,      0.768016,    231.928192,    190.335510,      0.000000,  56564.554688
    -0.572128,      0.725742,      0.100000,      0.767836,    235.615723,    185.744278,      0.000000,  56556.882812
    -0.557770,      0.736835,      0.100000,      0.767652,    239.214035,    181.082977,      0.000000,  56548.679688
    -0.543198,      0.747644,      0.100000,      0.767461,    242.722763,    176.353424,      0.000000,  56539.820312
    -0.528412,      0.758163,      0.100000,      0.767261,    246.141525,    171.557755,      0.000000,  56530.035156
    -0.513425,      0.768395,      0.100000,      0.767051,    249.469559,    166.698914,      0.000000,  56519.097656
    -0.498239,      0.778325,      0.100000,      0.766827,    252.706543,    161.779449,      0.000000,  56506.746094
    -0.482862,      0.787956,      0.100000,      0.766586,    255.852478,    156.801300,      0.000000,  56492.648438
    -0.467300,      0.797284,      0.100000,      0.766325,    258.907684,    151.765976,      0.000000,  56476.523438
    -0.451554,      0.806310,      0.100000,      0.766043,    261.871399,    146.676239,      0.000000,  56458.101562
    -0.435639,      0.815017,      0.100000,      0.765736,    264.744019,    141.533783,      0.000000,  56437.179688
    -0.419549,      0.823417,      0.100000,      0.765402,    267.525787,    136.340698,      0.000000,  56413.414062
    -0.403304,      0.831493,      0.100000,      0.765037,    270.217194,    131.099564,      0.000000,  56386.484375
    -0.386900,      0.839246,      0.100000,      0.764637,    272.819519,    125.811668,      0.000000,  56355.867188
    -0.370348,      0.846685,      0.100000,      0.764197,    275.333618,    120.480103,      0.000000,  56321.117188
    -0.353651,      0.853791,      0.100000,      0.763712,    277.760254,    115.108170,      0.000000,  56281.734375
    -0.336822,      0.860567,      0.100000,      0.763177,    280.100769,    109.697762,      0.000000,  56237.195312
    -0.319860,      0.867016,      0.100000,      0.762587,    282.356964,    104.250847,      0.000000,  56186.972656
    -0.302774,      0.873132,      0.100000,      0.761937,    284.530731,     98.770004,      0.000000,  56130.464844
    -0.285575,      0.878911,      0.100000,      0.761219,    286.625153,     93.257050,      0.000000,  56067.015625
    -0.268261,      0.884344,      0.100000,      0.760425,    288.643585,     87.713799,      0.000000,  55995.746094
    -0.250847,      0.889443,      0.100000,      0.759546,    290.589905,     82.142982,      0.000000,  55915.683594
    -0.233335,      0.894196,      0.100000,      0.758571,    292.468231,     76.547714,      0.000000,  55825.785156
    -0.215740,      0.898606,      0.100000,      0.757490,    294.283112,     70.930161,      0.000000,  55724.921875
    -0.198053,      0.902668,      0.100000,      0.756292,    296.039185,     65.293716,      0.000000,  55611.960938
    -0.180289,      0.906384,      0.100000,      0.754964,    297.741455,     59.644524,      0.000000,  55485.714844
    -0.162463,      0.909748,      0.100000,      0.753494,    299.396088,     53.988094,      0.000000,  55344.910156
    -0.144565,      0.912761,      0.100000,      0.751868,    301.010284,     48.334297,      0.000000,  55187.976562
    -0.126617,      0.915425,      0.100000,      0.750068,    302.592712,     42.699051,      0.000000,  55013.160156
    -0.108622,      0.917731,      0.100000,      0.748074,    304.154510,     37.103184,      0.000000,  54818.359375
    -0.090582,      0.919686,      0.100000,      0.745861,    305.709839,     31.578932,      0.000000,  54600.992188
    -0.072509,      0.921289,      0.100000,      0.743398,    307.276794,     26.174091,      0.000000,  54357.882812
    -0.054406,      0.922537,      0.100000,      0.740651,    308.877563,     20.956942,      0.000000,  54085.253906
    -0.036282,      0.923425,      0.100000,      0.737576,    310.535797,     16.022593,      0.000000,  53778.753906
    -0.018143,      0.923963,      0.100000,      0.734137,    312.266571,     11.498198,      0.000000,  53434.441406
     0.000000,      0.924138,      0.100000,      0.730338,    314.067993,      7.530931,      0.000000,  53053.003906
     0.017670,      0.924308,      0.100000,      0.726248,    315.916382,      4.157145,      0.000000,  52641.746094
     0.037110,      0.924498,      0.100000,      0.721968,    317.753235,      1.453944,      0.000000,  52211.226562
     0.058490,      0.924708,      0.100000,      0.717664,    319.481995,     -0.385058,      0.000000,  51778.277344
     0.082010,      0.924948,      0.100000,      0.713579,    320.997620,     -1.281910,      0.000000,  51367.820312
     0.107880,      0.925198,      0.100000,      0.709970,    322.228943,     -1.317987,      0.000000,  51005.441406
     0.136340,      0.925478,      0.100000,      0.707016,    323.165649,     -0.718418,      0.000000,  50708.203125
     0.167640,      0.925788,      0.100000,      0.704767,    323.855835,      0.206069,      0.000000,  50479.058594
     0.202080,      0.926118,      0.100000,      0.703165,    324.381958,      1.127211,      0.000000,  50308.695312
     0.239950,      0.926498,      0.100000,      0.702148,    324.829895,      1.755937,      0.000000,  50186.656250
     0.281620,      0.926898,      0.100000,      0.701660,    325.118958,      2.032495,      0.000000,  50119.945312
    -0.931035,     -0.239970,      0.100000,      0.752631,      0.212715,    309.797241,      0.000000,  54504.484375
    -0.931035,     -0.202090,      0.100000,      0.752829,      0.321921,    309.679779,      0.000000,  54524.628906
    -0.931035,     -0.167650,      0.100000,      0.753257,      0.504715,    309.438324,      0.000000,  54568.070312
    -0.931035,     -0.136340,      0.100000,      0.753961,      0.742881,    309.057526,      0.000000,  54639.742188
    -0.931035,     -0.107880,      0.100000,      0.754984,      1.073381,    308.516907,      0.000000,  54743.921875
    -0.931035,     -0.082010,      0.100000,      0.756378,      1.544161,    307.790588,      0.000000,  54886.121094
    -0.931035,     -0.058490,      0.100000,      0.758209,      2.212108,    306.849945,      0.000000,  55073.203125
    -0.931035,     -0.037110,      0.100000,      0.760548,      3.144774,    305.669586,      0.000000,  55312.507812
    -0.931035,     -0.017670,      0.100000,      0.763447,      4.436776,    304.241089,      0.000000,  55609.972656
    -0.931035,      0.000000,      0.100000,      0.766876,      6.272732,    302.584656,      0.000000,  55963.160156
    -0.930858,      0.018278,      0.100000,      0.770714,      8.808325,    300.760925,      0.000000,  56360.273438
    -0.930316,      0.036553,      0.100000,      0.774758,     12.095405,    298.870361,      0.000000,  56781.132812
    -0.929422,      0.054811,      0.100000,      0.778708,     16.142624,    297.034424,      0.000000,  57195.148438
    -0.928165,      0.073050,      0.100000,      0.782218,     20.885525,    295.370544,      0.000000,  57566.242188
    -0.926549,      0.091258,      0.100000,      0.784974,     26.201603,    293.959717,      0.000000,  57861.492188
    -0.924580,      0.109433,      0.100000,      0.786780,     31.941515,    292.825378,      0.000000,  58060.070312
    -0.922256,      0.127562,      0.100000,      0.787602,     37.960625,    291.933380,      0.000000,  58157.683594
    -0.919573,      0.145644,      0.100000,      0.787550,     44.137375,    291.207794,      0.000000,  58165.359375
    -0.916537,      0.163676,      0.100000,      0.786834,     50.376602,    290.555511,      0.000000,  58104.273438
    -0.913149,      0.181635,      0.100000,      0.785692,     56.610443,    289.886993,      0.000000,  57999.195312
    -0.909404,      0.199531,      0.100000,      0.784349,     62.791603,    289.130524,      0.000000,  57873.058594
    -0.905311,      0.217350,      0.100000,      0.782979,     68.886444,    288.237427,      0.000000,  57743.828125
    -0.900869,      0.235076,      0.100000,      0.781700,     74.876923,    287.179474,      0.000000,  57623.835938
    -0.896081,      0.252719,      0.100000,      0.780582,     80.756340,    285.945160,      0.000000,  57520.132812
    -0.890943,      0.270263,      0.100000,      0.779652,     86.526009,    284.534180,      0.000000,  57435.660156
    -0.885470,      0.287706,      0.100000,      0.778911,     92.194206,    282.953033,      0.000000,  57370.410156
    -0.879648,      0.305033,      0.100000,      0.778339,     97.773262,    281.212280,      0.000000,  57322.558594
    -0.873487,      0.322248,      0.100000,      0.777908,    103.276115,    279.323364,      0.000000,  57289.121094
    -0.866989,      0.339336,      0.100000,      0.777585,    108.714027,    277.297821,      0.000000,  57266.753906
    -0.860163,      0.356290,      0.100000,      0.777338,    114.097397,    275.145020,      0.000000,  57252.253906
    -0.853004,      0.373112,      0.100000,      0.777141,    119.433777,    272.872620,      0.000000,  57242.902344
    -0.845509,      0.389788,      0.100000,      0.776972,    124.727219,    270.486603,      0.000000,  57236.492188
    -0.837698,      0.406313,      0.100000,      0.776816,    129.980148,    267.991150,      0.000000,  57231.398438
    -0.829562,      0.422680,      0.100000,      0.776662,    135.193741,    265.388916,      0.000000,  57226.546875
    -0.821099,      0.438890,      0.100000,      0.776503,    140.365631,    262.683044,      0.000000,  57221.152344
    -0.812328,      0.454923,      0.100000,      0.776334,    145.492599,    259.875488,      0.000000,  57214.835938
    -0.803234,      0.470788,      0.100000,      0.776155,    150.570496,    256.967926,      0.000000,  57207.441406
    -0.793837,      0.486466,      0.100000,      0.775967,    155.594269,    253.961868,      0.000000,  57199.070312
    -0.784134,      0.501957,      0.100000,      0.775773,    160.560287,    250.857178,      0.000000,  57190.132812
    -0.774129,      0.517256,      0.100000,      0.775578,    165.464752,    247.654282,      0.000000,  57180.984375
    -0.763821,      0.532355,      0.100000,      0.775383,    170.304016,    244.354263,      0.000000,  57171.984375
    -0.753223,      0.547252,      0.100000,      0.775194,    175.074753,    240.958542,      0.000000,  57163.429688
    -0.742334,      0.561932,      0.100000,      0.775010,    179.774933,    237.468658,      0.000000,  57155.445312
    -0.731158,      0.576397,      0.100000,      0.774831,    184.403015,    233.886230,      0.000000,  57148.003906
    -0.719700,      0.590638,      0.100000,      0.774658,    188.957397,    230.213181,      0.000000,  57140.976562
    -0.707965,      0.604660,      0.100000,      0.774487,    193.436050,    226.451813,      0.000000,  57134.308594
    -0.695958,      0.618440,      0.100000,      0.774319,    197.838074,    222.603561,      0.000000,  57127.882812
    -0.683679,      0.631986,      0.100000,      0.774153,    202.162552,    218.669601,      0.000000,  57121.640625
    -0.671136,      0.645290,      0.100000,      0.773988,    206.407227,    214.652328,      0.000000,  57115.527344
    -0.658344,      0.658344,      0.100000,      0.773825,    210.571411,    210.553009,      0.000000,  57109.496094
    -0.645290,      0.671136,      0.100000,      0.773661,    214.655273,    206.372269,      0.000000,  57103.429688
    -0.631986,      0.683679,      0.100000,      0.773495,    218.657379,    202.112259,      0.000000,  57097.171875
    -0.618440,      0.695958,      0.100000,      0.773326,    222.575409,    197.775757,      0.000000,  57090.617188
    -0.604660,      0.707965,      0.100000,      0.773155,    226.408600,    193.364105,      0.000000,  57083.714844
    -0.590638,      0.719700,      0.100000,      0.772979,    230.155655,    188.879105,      0.000000,  57076.402344
    -0.576397,      0.731158,      0.100000,      0.772799,    233.814972,    184.323029,      0.000000,  57068.601562
    -0.561932,      0.742334,      0.100000,      0.772614,    237.385773,    179.697296,      0.000000,  57060.289062
    -0.547252,      0.753223,      0.100000,      0.772423,    240.867767,    175.003708,      0.000000,  57051.308594
    -0.532355,      0.763821,      0.100000,      0.772224,    244.260544,    170.244476,      0.000000,  57041.445312
    -0.517256,      0.774129,      0.100000,      0.772013,    247.563309,    165.422531,      0.000000,  57030.421875
    -0.501957,      0.784134,      0.100000,      0.771788,    250.775833,    160.540527,      0.000000,  57017.960938
    -0.486466,      0.793837,      0.100000,      0.771547,    253.898010,    155.600418,      0.000000,  57003.742188
    -0.470788,      0.803234,      0.100000,      0.771286,    256.930023,    150.603653,      0.000000,  56987.476562
    -0.454923,      0.812328,      0.100000,      0.771004,    259.871246,    145.552933,      0.000000,  56968.960938
    -0.438890,      0.821099,      0.100000,      0.770697,    262.721985,    140.449905,      0.000000,  56947.941406
    -0.422680,      0.829562,      0.100000,      0.770363,    265.482574,    135.296448,      0.000000,  56924.128906
    -0.406313,      0.837698,      0.100000,      0.769999,    268.153595,    130.095184,      0.000000,  56897.148438
    -0.389788,      0.845509,      0.100000,      0.769600,    270.736542,    124.847572,      0.000000,  56866.472656
    -0.373112,      0.853004,      0.100000,      0.769160,    273.232208,    119.556755,      0.000000,  56831.621094
    -0.356290,      0.860163,      0.100000,      0.768675,    275.641418,    114.226074,      0.000000,  56792.097656
    -0.339336,      0.866989,      0.100000,      0.768139,    277.965363,    108.857323,      0.000000,  56747.351562
    -0.322248,      0.873487,      0.100000,      0.767549,    280.205841,    103.452179,      0.000000,  56696.882812
    -0.305033,      0.879648,      0.100000,      0.766898,    282.364624,     98.013054,      0.000000,  56640.171875
    -0.287706,      0.885470,      0.100000,      0.766181,    284.444794,     92.541527,      0.000000,  56576.566406
    -0.270263,      0.890943,      0.100000,      0.765388,    286.450043,     87.039566,      0.000000,  56505.171875
    -0.252719,      0.896081,      0.100000,      0.764510,    288.384247,     81.510025,      0.000000,  56424.953125
    -0.235076,      0.900869,      0.100000,      0.763536,    290.251801,     75.956047,      0.000000,  56334.847656
    -0.217350,      0.905311,      0.100000,      0.762455,    292.057434,     70.379822,      0.000000,  56233.671875
    -0.199531,      0.909404,      0.100000,      0.761255,    293.806061,     64.784615,      0.000000,  56120.246094
    -0.181635,      0.913149,      0.100000,      0.759924,    295.503265,     59.176212,      0.000000,  55993.347656
    -0.163676,      0.916537,      0.100000,      0.758448,    297.156281,     53.559818,      0.000000,  55851.527344
    -0.145644,      0.919573,      0.100000,      0.756810,    298.773773,     47.945061,      0.000000,  55692.972656
    -0.127562,      0.922256,      0.100000,      0.754989,    300.366791,     42.347443,      0.000000,  55515.558594
    -0.109433,      0.924580,      0.100000,      0.752959,    301.949554,     36.787086,      0.000000,  55316.632812
    -0.091258,      0.926549,      0.100000,      0.750688,    303.541046,     31.295151,      0.000000,  55092.808594
    -0.073050,      0.928165,      0.100000,      0.748134,    305.166260,     25.918379,      0.000000,  54839.695312
    -0.054811,      0.929422,      0.100000,      0.745241,    306.856903,     20.724819,      0.000000,  54551.683594
    -0.036553,      0.930316,      0.100000,      0.741945,    308.647583,     15.811574,      0.000000,  54221.996094
    -0.018278,      0.930858,      0.100000,      0.738179,    310.563629,     11.312718,      0.000000,  53843.835938
     0.000000,      0.931035,      0.100000,      0.733924,    312.606567,      7.389930,      0.000000,  53415.378906
     0.017670,      0.931204,      0.100000,      0.729244,    314.745361,      4.085281,      0.000000,  52943.820312
     0.037110,      0.931395,      0.100000,      0.724268,    316.898804,      1.468770,      0.000000,  52442.441406
     0.058490,      0.931605,      0.100000,      0.719213,    318.933228,     -0.279117,      0.000000,  51933.648438
     0.082010,      0.931844,      0.100000,      0.714408,    320.704865,     -1.102877,      0.000000,  51450.703125
     0.107880,      0.932095,      0.100000,      0.710195,    322.115448,     -1.104355,      0.000000,  51027.808594
     0.136340,      0.932374,      0.100000,      0.706810,    323.147217,     -0.514872,      0.000000,  50687.960938
     0.167640,      0.932684,      0.100000,      0.704312,    323.856750,      0.366496,      0.000000,  50435.597656
     0.202080,      0.933014,      0.100000,      0.702604,    324.340851,      1.234550,      0.000000,  50258.433594
     0.239950,      0.933394,      0.100000,      0.701549,    324.697754,      1.824213,      0.000000,  50139.824219
     0.281620,      0.933794,      0.100000,      0.701043,    324.910126,      2.083203,      0.000000,  50077.695312
    -0.937931,     -0.239970,      0.100000,      0.752694,      0.202600,    309.767242,      0.000000,  54510.859375
    -0.937931,     -0.202090,      0.100000,      0.752891,      0.305763,    309.642975,      0.000000,  54530.878906
    -0.937931,     -0.167650,      0.100000,      0.753322,      0.478158,    309.386261,      0.000000,  54574.777344
    -0.937931,     -0.136340,      0.100000,      0.754048,      0.702552,    308.978088,      0.000000,  54648.679688
    -0.937931,     -0.107880,      0.100000,      0.755121,      1.014652,    308.392670,      0.000000,  54757.929688
    -0.937931,     -0.082010,      0.100000,      0.756606,      1.461342,    307.597351,      0.000000,  54909.433594
    -0.937931,     -0.058490,      0.100000,      0.758587,      2.099746,    306.554657,      0.000000,  55111.933594
    -0.937931,     -0.037110,      0.100000,      0.761159,      3.000533,    305.229218,      0.000000,  55375.273438
    -0.937931,     -0.017670,      0.100000,      0.764401,      4.266231,    303.604523,      0.000000,  55708.078125
    -0.937931,      0.000000,      0.100000,      0.768291,      6.096166,    301.697571,      0.000000,  56109.121094
    -0.937753,      0.018413,      0.100000,      0.772703,      8.653382,    299.578003,      0.000000,  56566.234375
    -0.937208,      0.036824,      0.100000,      0.777407,     11.984430,    297.372437,      0.000000,  57056.210938
    -0.936307,      0.055217,      0.100000,      0.782038,     16.084892,    295.237305,      0.000000,  57541.632812
    -0.935040,      0.073591,      0.100000,      0.786170,     20.868916,    293.322052,      0.000000,  57978.195312
    -0.933412,      0.091934,      0.100000,      0.789428,     26.194256,    291.726074,      0.000000,  58326.472656
    -0.931429,      0.110244,      0.100000,      0.791593,     31.902805,    290.475006,      0.000000,  58562.789062
    -0.929088,      0.128507,      0.100000,      0.792639,     37.854366,    289.523926,      0.000000,  58683.804688
    -0.926384,      0.146722,      0.100000,      0.792707,     43.940674,    288.781921,      0.000000,  58703.660156
    -0.923326,      0.164888,      0.100000,      0.792037,     50.081699,    288.141022,      0.000000,  58647.101562
    -0.919913,      0.182980,      0.100000,      0.790896,     56.221516,    287.500916,      0.000000,  58541.691406
    -0.916141,      0.201009,      0.100000,      0.789525,     62.319546,    286.782227,      0.000000,  58412.203125
    -0.912017,      0.218960,      0.100000,      0.788109,     68.344254,    285.931030,      0.000000,  58277.871094
    -0.907542,      0.236818,      0.100000,      0.786776,     74.276604,    284.915527,      0.000000,  58151.847656
    -0.902719,      0.254591,      0.100000,      0.785600,     80.107422,    283.720978,      0.000000,  58041.929688
    -0.897543,      0.272264,      0.100000,      0.784617,     85.835411,    282.345428,      0.000000,  57951.695312
    -0.892029,      0.289838,      0.100000,      0.783831,     91.466339,    280.794525,      0.000000,  57881.609375
    -0.886164,      0.307293,      0.100000,      0.783224,     97.010460,    279.078796,      0.000000,  57830.039062
    -0.879957,      0.324635,      0.100000,      0.782769,    102.479073,    277.210632,      0.000000,  57794.023438
    -0.873411,      0.341849,      0.100000,      0.782431,    107.882225,    275.202667,      0.000000,  57770.097656
    -0.866534,      0.358929,      0.100000,      0.782178,    113.229691,    273.065521,      0.000000,  57754.859375
    -0.859322,      0.375876,      0.100000,      0.781980,    118.528687,    270.807770,      0.000000,  57745.398438
    -0.851772,      0.392675,      0.100000,      0.781816,    123.783463,    268.435944,      0.000000,  57739.359375
    -0.843903,      0.409323,      0.100000,      0.781666,    128.996857,    265.955109,      0.000000,  57734.921875
    -0.835707,      0.425811,      0.100000,      0.781521,    134.170380,    263.368530,      0.000000,  57730.871094
    -0.827181,      0.442141,      0.100000,      0.781370,    139.301926,    260.679749,      0.000000,  57726.273438
    -0.818345,      0.458293,      0.100000,      0.781208,    144.388687,    257.891205,      0.000000,  57720.601562
    -0.809183,      0.474275,      0.100000,      0.781034,    149.426559,    255.004532,      0.000000,  57713.632812
    -0.799717,      0.490069,      0.100000,      0.780849,    154.410660,    252.020996,      0.000000,  57705.515625
    -0.789942,      0.505675,      0.100000,      0.780656,    159.337540,    248.940262,      0.000000,  57696.628906
    -0.779863,      0.521088,      0.100000,      0.780461,    164.203583,    245.762253,      0.000000,  57687.421875
    -0.769479,      0.536299,      0.100000,      0.780266,    169.005219,    242.488007,      0.000000,  57678.308594
    -0.758803,      0.551306,      0.100000,      0.780076,    173.739319,    239.118713,      0.000000,  57669.554688
    -0.747832,      0.566095,      0.100000,      0.779891,    178.403687,    235.655884,      0.000000,  57661.335938
    -0.736574,      0.580666,      0.100000,      0.779710,    182.996780,    232.101303,      0.000000,  57653.617188
    -0.725031,      0.595013,      0.100000,      0.779534,    187.516846,    228.456894,      0.000000,  57646.289062
    -0.713210,      0.609139,      0.100000,      0.779361,    191.961761,    224.724625,      0.000000,  57639.296875
    -0.701113,      0.623021,      0.100000,      0.779191,    196.330429,    220.906021,      0.000000,  57632.585938
    -0.688743,      0.636668,      0.100000,      0.779024,    200.622086,    217.002197,      0.000000,  57626.085938
    -0.676108,      0.650070,      0.100000,      0.778857,    204.834396,    213.015549,      0.000000,  57619.773438
    -0.663221,      0.663221,      0.100000,      0.778693,    208.966782,    208.947250,      0.000000,  57613.585938
    -0.650070,      0.676108,      0.100000,      0.778529,    213.019440,    204.798080,      0.000000,  57607.410156
    -0.636668,      0.688743,      0.100000,      0.778363,    216.990906,    200.570190,      0.000000,  57601.027344
    -0.623021,      0.701113,      0.100000,      0.778194,    220.878937,    196.266586,      0.000000,  57594.371094
    -0.609139,      0.713210,      0.100000,      0.778023,    224.682755,    191.888474,      0.000000,  57587.371094
    -0.595013,      0.725031,      0.100000,      0.777847,    228.401123,    187.437622,      0.000000,  57579.921875
    -0.580666,      0.736574,      0.100000,      0.777666,    232.032349,    182.916245,      0.000000,  57572.007812
    -0.566095,      0.747832,      0.100000,      0.777481,    235.575775,    178.325623,      0.000000,  57563.597656
    -0.551306,      0.758803,      0.100000,      0.777290,    239.031128,    173.667496,      0.000000,  57554.523438
    -0.536299,      0.769479,      0.100000,      0.777091,    242.398087,    168.944214,      0.000000,  57544.578125
    -0.521088,      0.779863,      0.100000,      0.776880,    245.675842,    164.158691,      0.000000,  57533.460938
    -0.505675,      0.789942,      0.100000,      0.776655,    248.864059,    159.313736,      0.000000,  57520.882812
    -0.490069,      0.799717,      0.100000,      0.776414,    251.962677,    154.411255,      0.000000,  57506.535156
    -0.474275,      0.809183,      0.100000,      0.776152,    254.971741,    149.452698,      0.000000,  57490.132812
    -0.458293,      0.818345,      0.100000,      0.775870,    257.890564,    144.440582,      0.000000,  57471.492188
    -0.442141,      0.827181,      0.100000,      0.775563,    260.719421,    139.376450,      0.000000,  57450.382812
